1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
445,6.97163877339103E+016,2304,,1,4,-1,21300,3300,50,20,20,43211,45214,0,23675915,34282,6.97163876695409E+016,
444,6.97163859360219E+016,2304,,1,4,-1,21300,3300,61,20,20,43211,45214,0,23189763,2688,6.97163858859786E+016,
443,6.97163857956176E+016,2304,,1,4,-1,19423,1423,61,20,20,43211,45214,0,23189766,46022,6.97163857823662E+016,
442,6.97163833827394E+016,2304,,1,4,-1,19423,1423,58,20,20,43211,45214,0,23189765,11098,6.97163833704448E+016,
441,6.9716382800937E+016,2304,,1,4,-1,21102,3102,58,20,20,43211,45214,0,23189768,40193,6.97163827399229E+016,
440,6.97163806935613E+016,2304,,1,4,-1,21102,3102,132,20,20,43211,45214,0,23475977,3000,6.97163806430986E+016,
439,6.97163805363274E+016,2304,,1,4,-1,21300,3300,207,20,20,43211,45215,0,23750145,54502,6.97163804346941E+016,
438,6.97163776788529E+016,2304,,1,4,-1,21300,3300,58,20,20,43211,45214,0,23189762,6038,6.97163730943345E+016,
437,6.97163773622878E+016,2304,,1,4,-1,21300,3300,137,20,20,43211,45214,0,23367427,87067,6.97163730943345E+016,
436,6.97163727974695E+016,2304,,1,4,-1,21300,3300,58,20,20,43211,45214,0,23189762,7892,6.97163727802204E+016,
435,6.97163723837014E+016,2304,,1,4,-1,21300,3300,137,20,20,43211,45214,0,23367427,54059,6.97163723611177E+016,
434,6.97163695494529E+016,2304,,1,4,-1,21300,3300,132,20,20,43211,45214,0,23475971,19419,6.97163694230733E+016,
433,6.97163685313905E+016,2304,,1,4,-1,21300,3300,59,20,20,43211,45214,0,23189761,56793,6.97163680630702E+016,
432,6.97163655538016E+016,2304,,1,4,-1,21300,3300,132,20,20,43211,45214,0,23475971,59052,6.97163654407782E+016,
431,6.97163624577237E+016,2304,,1,4,-1,21300,3300,59,20,20,43211,45214,0,23189761,31995,6.97163623980073E+016,
430,6.97163607802642E+016,2304,,1,4,-1,21300,3300,58,20,20,43211,45214,0,23189762,33454,6.9716360617132E+016,
429,6.97163590263636E+016,2304,,1,4,-1,21300,3300,61,20,20,43211,45214,0,23189763,1949,6.97163589377065E+016,
428,6.97163589241799E+016,2304,,1,4,-1,19423,1423,61,20,20,43211,45214,0,23189766,10041,6.971635883298E+016,
427,6.9716358397218E+016,2304,,1,4,-1,19423,1423,61,20,20,43211,45214,0,23189766,11168,6.97163578934559E+016,
426,6.9716357812165E+016,2304,,1,4,-1,19423,1423,50,20,20,43211,45214,0,23675918,6544,6.97163576796119E+016,
425,6.9716357469071E+016,2304,,1,4,-1,19423,1423,61,20,20,43211,45214,0,23189766,54261,6.97163573651046E+016,
424,6.97163546238124E+016,2304,,1,4,-1,21102,3102,289,20,20,43211,45214,0,23248391,52453,6.97163544310579E+016,
423,6.97163518741316E+016,2304,,1,4,-1,21102,3102,288,20,20,43211,45214,0,23248392,3834,6.97163518075208E+016,
422,6.9716351673172E+016,2304,,1,4,-1,19423,1423,289,20,20,43211,45214,0,23248388,31129,6.9716351599575E+016,
421,6.97163500411159E+016,2304,,1,4,-1,19423,1423,289,20,20,43211,45214,0,23248388,16498,6.97163499219845E+016,
420,6.97163491761979E+016,2304,,1,4,-1,19423,1423,290,20,20,43211,45214,0,23248390,765,6.97163484540437E+016,
419,6.97163491360899E+016,2304,,1,4,-1,19423,1423,289,20,20,43211,45214,0,23248388,78775,6.97163484540437E+016,
418,6.97163450059588E+016,2304,,1,4,-1,21102,3102,289,20,20,43211,45214,0,23248391,17283,6.97163449928253E+016,
417,6.97163440995172E+016,2304,,1,4,-1,21300,3300,289,20,20,43211,45214,0,23248385,8815,6.97163439447736E+016,
416,6.97163436375146E+016,2304,,1,4,-1,21300,3300,50,20,20,43211,45214,0,23675915,44811,6.97163433148416E+016,
415,6.97163412883374E+016,2304,,1,4,-1,21300,3300,57,20,20,43211,45214,0,23189771,80696,6.97163412190003E+016,
414,6.97163370574905E+016,2304,,1,4,-1,21300,3300,59,20,20,43211,45214,0,23189761,75063,6.97163369190523E+016,
413,6.971633312208E+016,2304,,1,4,-1,21300,3300,132,20,20,43211,45214,0,23475971,40631,6.97163330374861E+016,
412,6.97163309914784E+016,2304,,1,4,-1,21300,3300,133,20,20,43211,45214,0,23475969,38343,6.97163308357386E+016,
411,6.97163289814106E+016,2304,,1,4,-1,21300,3300,485,20,20,43211,45214,0,23366914,144752,6.97163289499402E+016,
410,6.97163213923418E+016,2304,,1,4,-1,21300,3300,483,20,20,43211,45214,0,23366915,8464,6.97163212951388E+016,
409,6.97163209485845E+016,2304,,1,4,-1,21300,3300,419,20,20,43211,45214,0,23183105,1423,6.97163204566712E+016,
408,6.97163208737161E+016,2304,,1,4,-1,21300,3300,483,20,20,43211,45214,0,23366915,3836,6.97163204566712E+016,
407,6.97163206728614E+016,2304,,1,4,-1,21300,3300,419,20,20,43211,45214,0,23183105,3923,6.97163204566712E+016,
406,6.97163204671308E+016,2304,,1,4,-1,21300,3300,440,20,20,43211,45214,0,23367682,72647,6.97163204566712E+016,
405,6.9716316658126E+016,2304,,1,4,-1,21300,3300,483,20,20,43211,45214,0,23366915,9420,6.97163165766779E+016,
404,6.97163161645613E+016,2304,,1,4,-1,21300,3300,133,20,20,43211,45214,0,23475969,91991,6.97163160521933E+016,
403,6.97163113415311E+016,2304,,1,4,-1,21300,3300,485,20,20,43211,45214,0,23366914,98814,6.9716311227564E+016,
402,6.97163061608317E+016,2304,,1,4,-1,21300,3300,483,20,20,43211,45214,0,23366915,183415,6.97163059861914E+016,
401,6.97162965446558E+016,2304,,1,4,-1,21300,3300,485,20,20,43211,45214,0,23366914,134166,6.97162266059735E+016,
400,6.9716289510441E+016,2304,,1,4,-1,21300,3300,485,20,20,43211,45214,0,23366914,36015,6.97162266059735E+016,
399,6.97162876222702E+016,2304,,1,4,-1,21300,3300,485,20,20,43211,45214,0,23366914,47681,6.97162266059735E+016,
398,6.97162851223601E+016,2304,,1,4,-1,21300,3300,485,20,20,43211,45214,0,23366914,45136,6.97162266059735E+016,
397,6.97162827559338E+016,2304,,1,4,-1,21300,3300,485,20,20,43211,45214,0,23366914,42554,6.97162266059735E+016,
396,6.97162805248786E+016,2304,,1,4,-1,21300,3300,485,20,20,43211,45214,0,23366914,37388,6.97162266059735E+016,
395,6.97162785647231E+016,2304,,1,4,-1,21300,3300,485,20,20,43211,45214,0,23366914,40049,6.97162266059735E+016,
394,6.97162764649497E+016,2304,,1,4,-1,21300,3300,485,20,20,43211,45214,0,23366914,50340,6.97162266059735E+016,
393,6.97162738257363E+016,2304,,1,4,-1,21300,3300,485,20,20,43211,45214,0,23366914,40527,6.97162266059735E+016,
392,6.97162717009019E+016,2304,,1,4,-1,21300,3300,485,20,20,43211,45214,0,23366914,48039,6.97162266059735E+016,
391,6.97162691822748E+016,2304,,1,4,-1,21300,3300,485,20,20,43211,45214,0,23366914,35826,6.97162266059735E+016,
390,6.97162673039606E+016,2304,,1,4,-1,21300,3300,485,20,20,43211,45214,0,23366914,48009,6.97162266059735E+016,
389,6.97162647869063E+016,2304,,1,4,-1,21300,3300,485,20,20,43211,45214,0,23366914,82541,6.97162266059735E+016,
388,6.97162604593807E+016,2304,,1,4,-1,21300,3300,485,20,20,43211,45214,0,23366914,31700,6.97162266059735E+016,
387,6.97162587973878E+016,2304,,1,4,-1,21300,3300,485,20,20,43211,45214,0,23366914,54089,6.97162266059735E+016,
386,6.97162559615664E+016,2304,,1,4,-1,21300,3300,485,20,20,43211,45214,0,23366914,27815,6.97162266059735E+016,
385,6.97162545032593E+016,2304,,1,4,-1,21300,3300,485,20,20,43211,45214,0,23366914,44800,6.97162266059735E+016,
384,6.97162521544491E+016,2304,,1,4,-1,21300,3300,485,20,20,43211,45214,0,23366914,87050,6.97162266059735E+016,
383,6.97162475905221E+016,2304,,1,4,-1,21300,3300,485,20,20,43211,45214,0,23366914,46558,6.97162266059735E+016,
382,6.97162451495944E+016,2304,,1,4,-1,21300,3300,485,20,20,43211,45214,0,23366914,42081,6.97162266059735E+016,
381,6.97162429432857E+016,2304,,1,4,-1,21300,3300,485,20,20,43211,45214,0,23366914,45428,6.97162266059735E+016,
380,6.97162405615501E+016,2304,,1,4,-1,21300,3300,485,20,20,43211,45214,0,23366914,29134,6.97162266059735E+016,
379,6.97162390341419E+016,2304,,1,4,-1,21300,3300,485,20,20,43211,45214,0,23366914,52451,6.97162266059735E+016,
378,6.97162362841465E+016,2304,,1,4,-1,21300,3300,485,20,20,43211,45214,0,23366914,43847,6.97162266059735E+016,
377,6.97162339853533E+016,2304,,1,4,-1,21300,3300,485,20,20,43211,45214,0,23366914,39385,6.97162266059735E+016,
376,6.9716231920445E+016,2304,,1,4,-1,21300,3300,485,20,20,43211,45214,0,23366914,36818,6.97162266059735E+016,
375,6.9716229990069E+016,2304,,1,4,-1,21300,3300,485,20,20,43211,45214,0,23366914,38703,6.97162266059735E+016,
374,6.97162279609696E+016,2304,,1,4,-1,21300,3300,485,20,20,43211,45214,0,23366914,43884,6.97162266059735E+016,
373,6.97162256601317E+016,2304,,1,4,-1,21300,3300,485,20,20,43211,45214,0,23366914,41016,6.97162254533919E+016,
372,6.97162235094499E+016,2304,,1,4,-1,21300,3300,485,20,20,43211,45214,0,23366914,10026,6.9716223461163E+016,
371,6.97162229841134E+016,2304,,1,4,-1,21300,3300,376,20,20,43211,45214,0,23769346,23011,6.97161899073864E+016,
370,6.97162217776218E+016,2304,,1,4,-1,21300,3300,485,20,20,43211,45214,0,23366914,4844,6.97161899073864E+016,
369,6.97162215236567E+016,2304,,1,4,-1,21300,3300,376,20,20,43211,45214,0,23769346,100804,6.97161899073864E+016,
368,6.9716216238624E+016,2304,,1,4,-1,21300,3300,485,20,20,43211,45214,0,23366914,5947,6.97161899073864E+016,
367,6.97162159268299E+016,2304,,1,4,-1,21300,3300,376,20,20,43211,45214,0,23769346,113960,6.97161899073864E+016,
366,6.97162099520438E+016,2304,,1,4,-1,21300,3300,485,20,20,43211,45214,0,23366914,3821,6.97161899073864E+016,
365,6.97162097517658E+016,2304,,1,4,-1,19423,1423,376,20,20,43211,45214,0,23769349,143042,6.97161899073864E+016,
364,6.9716202252193E+016,2304,,1,4,-1,19423,1423,376,20,20,43211,45214,0,23769349,566,6.97161899073864E+016,
363,6.97162022223086E+016,2304,,1,4,-1,19423,1423,484,20,20,43211,45214,0,23366916,51529,6.97161899073864E+016,
362,6.97161995208622E+016,2304,,1,4,-1,21300,3300,485,20,20,43211,45214,0,23366914,3803,6.97161899073864E+016,
361,6.97161993215279E+016,2304,,1,4,-1,21300,3300,376,20,20,43211,45214,0,23769346,169661,6.97161899073864E+016,
360,6.97161904264053E+016,2304,,1,4,-1,21300,3300,485,20,20,43211,45214,0,23366914,25159,6.97161899073864E+016,
359,6.97161891073491E+016,2304,,1,4,-1,21300,3300,485,20,20,43211,45214,0,23366914,31266,6.97161890669527E+016,
358,6.97161874681627E+016,2304,,1,4,-1,21300,3300,484,20,20,43211,45214,0,23366913,25192,6.97161869715046E+016,
357,6.97161861473239E+016,2304,,1,4,-1,21300,3300,376,20,20,43211,45214,0,23769346,54622,6.97161859229286E+016,
356,6.97161832836104E+016,2304,,1,4,-1,21300,3300,485,20,20,43211,45214,0,23366914,39890,6.97161811001344E+016,
355,6.97161811921732E+016,2304,,1,4,-1,21300,3300,485,20,20,43211,45214,0,23366914,86296,6.97161811001344E+016,
354,6.97161766678299E+016,2304,,1,4,-1,21300,3300,376,20,20,43211,45214,0,23769346,35838,6.97161765907333E+016,
353,6.97161747888865E+016,2304,,1,4,-1,21300,3300,376,20,20,43211,45214,0,23769346,2996,6.97161747038208E+016,
352,6.97161746318098E+016,2304,,1,4,-1,21300,3300,375,20,20,43211,45214,0,23769347,13658,6.97161745986355E+016,
351,6.97161739157373E+016,2304,,1,4,-1,21300,3300,375,20,20,43211,45214,0,23769347,1891,6.97161738636493E+016,
350,6.97161738165944E+016,2304,,1,4,-1,19423,1423,375,20,20,43211,45214,0,23769350,30101,6.97161737575465E+016,
349,6.97161722382254E+016,2304,,1,4,-1,19423,1423,375,20,20,43211,45214,0,23769350,2053,6.97161721873695E+016,
348,6.97161721307464E+016,2304,,1,4,-1,19423,1423,440,20,20,43211,45214,0,23367685,2509,6.97161720802836E+016,
347,6.97161719989404E+016,2304,,1,4,-1,19423,1423,375,20,20,43211,45214,0,23769350,3350,6.97161719767368E+016,
346,6.97161718234087E+016,2304,,1,4,-1,19423,1423,440,20,20,43211,45214,0,23367685,1421,6.97161717697085E+016,
345,6.97161717485404E+016,2304,,1,4,-1,19423,1423,375,20,20,43211,45214,0,23769350,37243,6.97161715561923E+016,
344,6.97161697964065E+016,2304,,1,4,-1,19423,1423,440,20,20,43211,45214,0,23367685,1147,6.97161697739407E+016,
343,6.97161697362182E+016,2304,,1,4,-1,19423,1423,419,20,20,43211,45214,0,23183108,37294,6.9716169670656E+016,
342,6.97161677810958E+016,2304,,1,4,-1,21102,3102,418,20,20,43211,45214,0,23183113,3805,6.97161673620849E+016,
341,6.97161675816043E+016,2304,,1,4,-1,19423,1423,418,20,20,43211,45214,0,23183110,36173,6.97161673620849E+016,
340,6.97161656850448E+016,2304,,1,4,-1,19423,1423,418,20,20,43211,45214,0,23183110,76743,6.97161655809475E+016,
339,6.97161616615539E+016,2304,,1,4,-1,19423,1423,301,20,20,43211,45214,0,23478020,115189,6.97161615998976E+016,
338,6.97161556215988E+016,2304,,1,4,-1,19423,1423,456,20,20,43211,45214,0,23261445,72944,6.97161556214415E+016,
337,6.9716151797914E+016,2304,,1,4,-1,19423,1423,455,20,20,43211,45214,0,23261444,3433,6.97161516340347E+016,
336,6.97161516179784E+016,2304,,1,4,-1,19423,1423,301,20,20,43211,45214,0,23478020,8248,6.97161515300946E+016,
335,6.97161511854932E+016,2304,,1,4,-1,19423,1423,418,20,20,43211,45214,0,23183110,1355,6.97161511097467E+016,
334,6.971615111419E+016,2304,,1,4,-1,19423,1423,497,20,20,43211,45214,0,23367941,11651,6.97161511097467E+016,
333,6.97161505034469E+016,2304,,1,4,-1,19423,1423,375,20,20,43211,45214,0,23769350,25870,6.97161504804045E+016,
332,6.97161491472712E+016,2304,,1,4,-1,19423,1423,418,20,20,43211,45214,0,23183110,3163,6.97161491171246E+016,
331,6.97161489814389E+016,2304,,1,4,-1,19423,1423,375,20,20,43211,45214,0,23769350,5404,6.97161489102275E+016,
330,6.97161486974321E+016,2304,,1,4,-1,19423,1423,418,20,20,43211,45214,0,23183110,10377,6.97161486971044E+016,
329,6.971614815406E+016,2304,,1,4,-1,19423,1423,455,20,20,43211,45214,0,23261444,9085,6.97161480684175E+016,
328,6.97161476769055E+016,2304,,1,4,-1,19423,1423,438,20,20,43211,45214,0,23367686,1956,6.97161476498391E+016,
327,6.9716147575246E+016,2304,,1,4,-1,19423,1423,440,20,20,43211,45214,0,23367685,11850,6.97161475441295E+016,
326,6.97161469532307E+016,2304,,1,4,-1,21300,3300,438,20,20,43211,45214,0,23367683,8521,6.97161469184573E+016,
325,6.97161465071665E+016,2304,,1,4,-1,21300,3300,418,20,20,43211,45214,0,23183107,45567,6.97161463920722E+016,
324,6.97161441179337E+016,2304,,1,4,-1,21300,3300,438,20,20,43211,45214,0,23367683,42928,6.97161440834355E+016,
323,6.97161418669556E+016,2304,,1,4,-1,21300,3300,440,20,20,43211,45214,0,23367682,8181,6.97161417779446E+016,
322,6.97161414386123E+016,2304,,1,4,-1,21300,3300,438,20,20,43211,45214,0,23367683,59132,6.97161413577933E+016,
321,6.97161383383401E+016,2304,,1,4,-1,21300,3300,375,20,20,43211,45214,0,23769347,54536,6.97161381064868E+016,
320,6.97161354790306E+016,2304,,1,4,-1,21300,3300,377,20,20,43211,45214,0,23769345,28817,6.97161353816965E+016,
319,6.97161339677704E+016,2304,,1,4,-1,21300,3300,342,20,20,43211,45214,0,23114242,23040,6.971613338914E+016,
318,6.97161327600206E+016,2304,,1,4,-1,21300,3300,342,20,20,43211,45214,0,23114242,35408,6.97161326553989E+016,
317,6.97161309038838E+016,2304,,1,4,-1,21300,3300,376,20,20,43211,45214,0,23769346,18320,6.97161308707881E+016,
316,6.97161299433882E+016,2304,,1,4,-1,21300,3300,377,20,20,43211,45214,0,23769345,14729,6.97161299278561E+016,
315,6.97161291711644E+016,2304,,1,4,-1,21300,3300,375,20,20,43211,45214,0,23769347,66151,6.971612898381E+016,
314,6.97161257029468E+016,2304,,1,4,-1,21300,3300,375,20,20,43211,45214,0,23769347,6305,6.97161256299397E+016,
313,6.97161253724357E+016,2304,,1,4,-1,21300,3300,440,20,20,43211,45214,0,23367682,31071,6.97161252088709E+016,
312,6.97161237425291E+016,2304,,1,4,-1,21300,3300,375,20,20,43211,45214,0,23769347,24679,6.97161237426995E+016,
311,6.97161224495301E+016,2304,,1,4,-1,21300,3300,418,20,20,43211,45214,0,23183107,60263,6.97161223793541E+016,
310,6.97161192899609E+016,2304,,1,4,-1,21300,3300,418,20,20,43211,45214,0,23183107,35543,6.97161192338227E+016,
309,6.9716117426117E+016,2304,,1,4,-1,21300,3300,301,20,20,43211,45214,0,23478017,1250,6.97161173447475E+016,
308,6.97161173606859E+016,2304,,1,4,-1,21300,3300,418,20,20,43211,45214,0,23183107,70794,6.97161173447475E+016,
307,6.97161136489366E+016,2304,,1,4,-1,21300,3300,456,20,20,43211,45214,0,23261442,7253,6.97161134640988E+016,
306,6.9716113268985E+016,2304,,1,4,-1,21300,3300,454,20,20,43211,45214,0,23261443,29491,6.97161132568085E+016,
305,6.97161117229122E+016,2304,,1,4,-1,21300,3300,456,20,20,43211,45214,0,23261442,28961,6.97161116836168E+016,
304,6.97161102041023E+016,2304,,1,4,-1,21300,3300,456,20,20,43211,45214,0,23261442,14496,6.97161101107528E+016,
303,6.97161094443041E+016,2304,,1,4,-1,21300,3300,302,20,20,43211,45214,0,23478019,29212,6.97161093768806E+016,
302,6.97161079127015E+016,2304,,1,4,-1,21300,3300,301,20,20,43211,45214,0,23478017,8855,6.97161079092675E+016,
301,6.97161074487067E+016,2304,,1,4,-1,21300,3300,418,20,20,43211,45214,0,23183107,38128,6.971610738321E+016,
300,6.97161054496489E+016,2304,,1,4,-1,21300,3300,418,20,20,43211,45214,0,23183107,96709,6.97161052876309E+016,
299,6.97161003791548E+016,2304,,1,4,-1,21300,3300,419,20,20,43211,45214,0,23183105,8844,6.97161001479045E+016,
298,6.97160999156318E+016,2304,,1,4,-1,21300,3300,440,20,20,43211,45214,0,23367682,8769,6.97160527531213E+016,
297,6.97160994557788E+016,2304,,1,4,-1,21300,3300,375,20,20,43211,45214,0,23769347,45902,6.97160527531213E+016,
296,6.97160970493493E+016,2304,,1,4,-1,21300,3300,440,20,20,43211,45214,0,23367682,20918,6.97160527531213E+016,
295,6.97160959525913E+016,2304,,1,4,-1,21300,3300,375,20,20,43211,45214,0,23769347,200399,6.97160527531213E+016,
294,6.97160854459122E+016,2304,,1,4,-1,21300,3300,375,20,20,43211,45214,0,23769347,79884,6.97160527531213E+016,
293,6.97160812577423E+016,2304,,1,4,-1,21300,3300,440,20,20,43211,45214,0,23367682,109761,6.97160527531213E+016,
292,6.97160755030524E+016,2304,,1,4,-1,21300,3300,419,20,20,43211,45214,0,23183105,54802,6.97160527531213E+016,
291,6.97160726296396E+016,2304,,1,4,-1,21300,3300,375,20,20,43211,45214,0,23769347,28493,6.97160527531213E+016,
290,6.97160711359955E+016,2304,,1,4,-1,21300,3300,419,20,20,43211,45214,0,23183105,175350,6.97160527531213E+016,
289,6.97160619425006E+016,2304,,1,4,-1,21300,3300,375,20,20,43211,45214,0,23769347,10579,6.97160527531213E+016,
288,6.97160613878563E+016,2304,,1,4,-1,21300,3300,419,20,20,43211,45214,0,23183105,19856,6.97160527531213E+016,
287,6.97160603469349E+016,2304,,1,4,-1,21300,3300,440,20,20,43211,45214,0,23367682,60609,6.97160527531213E+016,
286,6.97160571693302E+016,2304,,1,4,-1,21300,3300,375,20,20,43211,45214,0,23769347,70785,6.97160527531213E+016,
285,6.97160534581576E+016,2304,,1,4,-1,21300,3300,440,20,20,43211,45214,0,23367682,10233,6.97160527531213E+016,
284,6.97160529213915E+016,2304,,1,4,-1,21300,3300,419,20,20,43211,45214,0,23183105,7432,6.97160527531213E+016,
283,6.97160525320028E+016,2304,,1,4,-1,21300,3300,440,20,20,43211,45214,0,23367682,41706,6.97160524406456E+016,
282,6.97160503453549E+016,2304,,1,4,-1,21300,3300,375,20,20,43211,45214,0,23769347,5143,6.97160503415931E+016,
281,6.97160500757135E+016,2304,,1,4,-1,21300,3300,484,20,20,43211,45214,0,23366913,4608,6.97160500270858E+016,
280,6.97160498338595E+016,2304,,1,4,-1,21300,3300,375,20,20,43211,45214,0,23769347,16747,6.9716049819009E+016,
279,6.97160489557295E+016,2304,,1,4,-1,21300,3300,484,20,20,43211,45214,0,23366913,87169,6.9716048875094E+016,
278,6.9716044385878E+016,2304,,1,4,-1,21300,3300,376,20,20,43211,45214,0,23769346,2477,6.97160442599178E+016,
277,6.97160442561167E+016,2304,,1,4,-1,21300,3300,189,20,20,43211,45214,0,23370243,17142,6.97160440502026E+016,
276,6.9716043357225E+016,2304,,1,4,-1,21300,3300,485,20,20,43211,45214,0,23366914,25120,6.97160433161339E+016,
275,6.97160420403184E+016,2304,,1,4,-1,21300,3300,376,20,20,43211,45214,0,23769346,13534,6.97160419527885E+016,
274,6.97160413307994E+016,2304,,1,4,-1,21300,3300,484,20,20,43211,45214,0,23366913,34783,6.97160411155005E+016,
273,6.9716039507116E+016,2304,,1,4,-1,21300,3300,484,20,20,43211,45214,0,23366913,83944,6.971603943791E+016,
272,6.97160351056658E+016,2304,,1,4,-1,21300,3300,483,20,20,43211,45214,0,23366915,13616,6.97160350337598E+016,
271,6.97160343922147E+016,2304,,1,4,-1,21300,3300,375,20,20,43211,45214,0,23769347,44079,6.97160342982492E+016,
270,6.97160320812057E+016,2304,,1,4,-1,21300,3300,440,20,20,43211,45214,0,23367682,20268,6.97160319933481E+016,
269,6.97160310185787E+016,2304,,1,4,-1,21300,3300,419,20,20,43211,45214,0,23183105,68650,6.97160309444444E+016,
268,6.97160274192892E+016,2304,,1,4,-1,21300,3300,417,20,20,43211,45214,0,23183106,28479,6.97160273799414E+016,
267,6.97160259262218E+016,2304,,1,4,-1,21300,3300,301,20,20,43211,45214,0,23478017,44815,6.97160258053079E+016,
266,6.97160235764679E+016,2304,,1,4,-1,21300,3300,302,20,20,43211,45214,0,23478019,2221,6.97160233937797E+016,
265,6.97160234601284E+016,2304,,1,4,-1,21300,3300,456,20,20,43211,45214,0,23261442,40040,6.97160233937797E+016,
264,6.97160213608792E+016,2304,,1,4,-1,21300,3300,456,20,20,43211,45214,0,23261442,9034,6.97160211919012E+016,
263,6.97160208872374E+016,2304,,1,4,-1,21300,3300,302,20,20,43211,45214,0,23478019,819,6.97160208813916E+016,
262,6.97160208442982E+016,2304,,1,4,-1,21300,3300,454,20,20,43211,45214,0,23261443,19707,6.97160207744369E+016,
261,6.9716019810979E+016,2304,,1,4,-1,21300,3300,456,20,20,43211,45214,0,23261442,48501,6.97160195143107E+016,
260,6.97160172682871E+016,2304,,1,4,-1,21300,3300,302,20,20,43211,45214,0,23478019,10028,6.97160172087542E+016,
259,6.97160167424262E+016,2304,,1,4,-1,21300,3300,302,20,20,43211,45214,0,23478019,31722,6.97160166826312E+016,
258,6.97160150793323E+016,2304,,1,4,-1,21300,3300,301,20,20,43211,45214,0,23478017,21742,6.97160144818012E+016,
257,6.97160139394253E+016,2304,,1,4,-1,21300,3300,301,20,20,43211,45214,0,23478017,57546,6.9716013851607E+016,
256,6.97160109218857E+016,2304,,1,4,-1,21300,3300,417,20,20,43211,45214,0,23183106,33827,6.97160109169705E+016,
255,6.97160091488485E+016,2304,,1,4,-1,21300,3300,419,20,20,43211,45214,0,23183105,4080,6.97160091355054E+016,
254,6.97160089348866E+016,2304,,1,4,-1,21300,3300,440,20,20,43211,45214,0,23367682,468945,6.97160089267077E+016,
253,6.97159843487154E+016,2304,,1,4,-1,21300,3300,483,20,20,43211,45214,0,23366915,43235,6.97159826055496E+016,
252,6.97159820819038E+016,2304,,1,4,-1,21300,3300,483,20,20,43211,45214,0,23366915,131122,6.97159819745034E+016,
251,6.97159752073347E+016,2304,,1,4,-1,21300,3300,375,20,20,43211,45214,0,23769347,1585,6.97159723310776E+016,
250,6.97159751243399E+016,2304,,1,4,-1,18550,550,375,10,10,43211,45214,0,23769367,46179,6.97159723310776E+016,
249,6.97159727032304E+016,2304,,1,4,-1,18550,550,375,10,10,43211,45214,0,23769367,9350,6.97159723310776E+016,
248,6.97159722129162E+016,2304,,1,4,-1,21300,3300,375,20,20,43211,45214,0,23769347,23441,6.97159721210348E+016,
247,6.97159709840376E+016,2304,,1,4,-1,21300,3300,439,20,20,43211,45214,0,23367681,1077,6.97159709748757E+016,
246,6.97159709275193E+016,2304,,1,4,-1,21300,3300,375,20,20,43211,45214,0,23769347,5040,6.97159707553301E+016,
245,6.97159706629112E+016,2304,,1,4,-1,18550,550,439,10,10,43211,45214,0,23367701,16761,6.97159706519798E+016,
244,6.97159697845191E+016,2304,,1,4,-1,18550,550,439,10,10,43211,45214,0,23367701,31253,6.97159697080648E+016,
243,6.97159681458045E+016,2304,,1,4,-1,18550,550,375,10,10,43211,45214,0,23769367,42190,6.97159681346765E+016,
242,6.97159659339383E+016,2304,,1,4,-1,21102,3102,483,20,20,43211,45214,0,23366921,2537,6.97159659316838E+016,
241,6.97159658009788E+016,2304,,1,4,-1,21102,3102,484,20,20,43211,45214,0,23366919,3648,6.97159657226895E+016,
240,6.9715965609771E+016,2304,,1,4,-1,18550,550,484,10,10,43211,45214,0,23366933,33117,6.97159655153992E+016,
239,6.97159638710747E+016,2304,,1,4,-1,18550,550,484,10,10,43211,45214,0,23366933,39787,6.97159638364979E+016,
238,6.97159617872921E+016,2304,,1,4,-1,19423,1423,485,20,20,43211,45214,0,23366917,417,6.97159595370742E+016,
237,6.97159617651671E+016,2304,,1,4,-1,19423,1423,484,20,20,43211,45214,0,23366916,45439,6.97159595370742E+016,
236,6.97159593830646E+016,2304,,1,4,-1,21300,3300,485,20,20,43211,45214,0,23366914,37691,6.97159593259172E+016,
235,6.97159574072328E+016,2304,,1,4,-1,21300,3300,376,20,20,43211,45214,0,23769346,82384,6.97159573332951E+016,
234,6.97159530878861E+016,2304,,1,4,-1,21300,3300,342,20,20,43211,45214,0,23114242,5204,6.97159530338058E+016,
233,6.97159528150467E+016,2304,,1,4,-1,21300,3300,377,20,20,43211,45214,0,23769345,1476,6.97159526174556E+016,
232,6.97159527376618E+016,2304,,1,4,-1,21300,3300,344,20,20,43211,45214,0,23114243,9158,6.97159526174556E+016,
231,6.97159522573615E+016,2304,,1,4,-1,21300,3300,342,20,20,43211,45214,0,23114242,18509,6.9715952197632E+016,
230,6.97159512871666E+016,2304,,1,4,-1,21300,3300,439,20,20,43211,45214,0,23367681,4546,6.97159511468933E+016,
229,6.97159510487728E+016,2304,,1,4,-1,21300,3300,377,20,20,43211,45214,0,23769345,2238,6.9715951041708E+016,
228,6.97159509314372E+016,2304,,1,4,-1,21300,3300,375,20,20,43211,45214,0,23769347,4110,6.97159508325827E+016,
227,6.97159507160072E+016,2304,,1,4,-1,19423,1423,439,20,20,43211,45214,0,23367684,38056,6.97159506243748E+016,
226,6.97159487207244E+016,2304,,1,4,-1,19423,1423,439,20,20,43211,45214,0,23367684,2977,6.97159486305731E+016,
225,6.9715948564539E+016,2304,,1,4,-1,19423,1423,438,20,20,43211,45214,0,23367686,1352,6.97159485274194E+016,
